ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
4703,36,Lavender Town,1.0,Champion,Steel,71,0,UltraBall,79,5,0,Aggressive,25,0,10160,1,
4704,64,Cinnabar Island,2.0,Police Officer,Dragon,76,0,DuskBall,55,3,0,Aggressive,5,0,45683,1,
4705,48,Fuchsia City,1.0,Biker,Ground,93,0,PokéBall,41,1,0,Defensive,24,0,33198,1,
4706,11,Vermilion City,2.0,Daycare Worker,Poison,75,0,NetBall,82,4,0,Defensive,23,0,46030,1,
4707,56,Fuchsia City,1.0,Daycare Worker,Dragon,95,0,HealBall,43,0,0,Unpredictable,24,1,245463,1,
4708,16,Cinnabar Island,1.0,Scientist,Fire,84,0,PokéBall,65,0,0,Defensive,2,0,56658,1,
4709,64,Pallet Town,0.0,PokéMart Seller,Dark,20,0,NetBall,68,0,0,Aggressive,20,0,19515,1,
4710,42,Fuchsia City,0.0,Researcher,Dark,72,0,LuxuryBall,68,0,0,Unpredictable,14,0,52185,1,
4711,54,Viridian City,0.0,Underground Battler,Rock,55,0,TimerBall,42,4,0,Aggressive,17,0,23683,1,
4712,38,Viridian City,0.0,Rocket Grunt,Fire,5,0,DuskBall,73,1,0,Aggressive,23,0,48242,1,
4713,27,Fuchsia City,0.0,Elite Trainer,Ice,75,0,MasterBall,63,2,0,Unpredictable,3,0,83801,1,
4714,13,Fuchsia City,1.0,Fisherman,Bug,19,0,HealBall,39,1,0,Aggressive,13,0,91704,1,
4715,17,Viridian City,1.0,Rocket Grunt,Fairy,52,0,PokéBall,50,5,0,Defensive,2,0,89510,1,
4716,17,Cerulean City,2.0,Underground Battler,Grass,90,0,HealBall,48,5,0,Aggressive,5,0,6515,1,
4717,60,Lavender Town,1.0,Police Officer,Flying,18,0,MasterBall,31,1,0,Defensive,13,0,51576,1,
4718,39,Vermilion City,0.0,Police Officer,Fire,29,0,NetBall,49,4,0,Unpredictable,5,0,68960,1,
4719,52,Pewter City,1.0,Scientist,Fairy,86,0,DarkBall,69,3,0,Unpredictable,19,0,62578,1,
4720,70,Cinnabar Island,1.0,Police Officer,Dragon,58,0,GreatBall,31,3,0,Defensive,21,1,231733,0,
4721,26,Saffron City,1.0,Black Market Dealer,Poison,18,0,TimerBall,61,0,0,Aggressive,7,0,50206,1,
4722,27,Fuchsia City,2.0,Police Officer,Water,83,0,UltraBall,54,0,0,Unpredictable,5,0,159715,0,
4723,59,Vermilion City,1.0,Fisherman,Fairy,89,1,PokéBall,74,1,0,Unpredictable,16,0,350681,1,
4724,63,Celadon City,0.0,Nurse,Dark,59,0,DarkBall,64,0,0,Defensive,3,0,35190,1,
4725,70,Pallet Town,0.0,Nurse,Bug,8,0,MasterBall,56,1,0,Aggressive,20,0,663,1,
4726,20,Saffron City,0.0,Champion,Bug,39,0,MasterBall,83,0,0,Aggressive,11,0,84138,1,
4727,53,Viridian City,0.0,Fisherman,Normal,58,1,LuxuryBall,32,1,1,Defensive,12,0,200894,0,
4728,68,Celadon City,1.0,Police Officer,Flying,99,0,DarkBall,40,2,0,Unpredictable,9,0,75316,1,
4729,63,Fuchsia City,1.0,Elite Trainer,Fighting,12,0,MasterBall,46,1,0,Defensive,16,0,1376,1,
4730,58,Cerulean City,0.0,PokéMart Seller,Normal,66,0,MasterBall,78,0,0,Defensive,1,0,12480,1,
4731,33,Fuchsia City,0.0,Casino Worker,Ice,66,0,NetBall,52,3,0,Aggressive,8,0,4447,1,
4732,31,Saffron City,1.0,Champion,Electric,80,0,HealBall,49,4,0,Aggressive,14,0,64144,1,
4733,67,Cerulean City,0.0,Police Officer,Rock,9,0,DuskBall,81,1,0,Defensive,9,0,35692,1,
4734,23,Cerulean City,1.0,PokéMart Seller,Rock,69,0,UltraBall,74,2,0,Unpredictable,10,0,36873,1,
4735,18,Lavender Town,0.0,Researcher,Bug,12,0,DuskBall,62,5,0,Aggressive,25,0,43483,1,
4736,26,Pallet Town,0.0,Biker,Electric,17,0,PokéBall,44,1,0,Unpredictable,10,0,94741,1,
4737,19,Celadon City,0.0,Police Officer,Steel,31,0,DuskBall,68,0,0,Unpredictable,25,0,3487,1,
4738,19,Cerulean City,2.0,Champion,Fire,85,0,PokéBall,45,3,0,Unpredictable,1,0,30658,1,
4739,68,Cerulean City,0.0,Daycare Worker,Fairy,45,0,UltraBall,65,1,0,Unpredictable,1,0,17140,1,
4740,23,Viridian City,1.0,Nurse,Normal,73,0,LuxuryBall,31,0,0,Defensive,3,0,46993,1,
4741,42,Celadon City,0.0,Nurse,Grass,76,0,NetBall,40,7,0,Aggressive,0,0,11940,1,
4742,30,Lavender Town,2.0,Casino Worker,Psychic,91,0,GreatBall,72,2,0,Unpredictable,3,0,73397,1,
4743,25,Cinnabar Island,2.0,Rocket Grunt,Water,32,0,MasterBall,37,5,0,Aggressive,2,0,24548,1,
4744,24,Celadon City,1.0,Scientist,Electric,15,0,PokéBall,52,8,0,Unpredictable,8,0,44884,1,
4745,39,Pewter City,0.0,Biker,Ground,8,0,NetBall,50,0,0,Unpredictable,25,0,28624,1,
4746,30,Pewter City,1.0,PokéMart Seller,Flying,40,0,PokéBall,85,0,0,Aggressive,19,0,20879,1,
4747,13,Pewter City,1.0,Biker,Electric,51,0,GreatBall,57,5,0,Defensive,2,0,78040,1,
4748,65,Pewter City,0.0,Champion,Grass,64,0,GreatBall,68,4,0,Aggressive,19,0,4902,1,
4749,36,Cerulean City,1.0,Underground Battler,Grass,72,0,HealBall,54,0,0,Defensive,16,0,62137,1,
4750,30,Lavender Town,1.0,Police Officer,Steel,33,0,LuxuryBall,22,2,0,Unpredictable,15,0,91657,1,
4751,32,Viridian City,0.0,Scientist,Water,88,0,PokéBall,34,0,0,Unpredictable,22,0,33621,1,
4752,50,Pewter City,1.0,Black Market Dealer,Steel,64,0,UltraBall,53,0,0,Aggressive,25,0,51670,1,
4753,51,Pallet Town,1.0,Scientist,Psychic,57,0,NetBall,38,3,0,Unpredictable,17,0,247,1,
4754,51,Cinnabar Island,1.0,Daycare Worker,Flying,52,0,PokéBall,69,1,0,Defensive,14,0,34008,1,
4755,36,Viridian City,1.0,Breeder,Electric,21,0,GreatBall,75,8,0,Defensive,22,0,1469,1,
4756,68,Celadon City,1.0,Biker,Normal,37,0,PokéBall,33,4,0,Unpredictable,8,0,94508,1,
4757,42,Vermilion City,1.0,Biker,Electric,48,0,PokéBall,40,0,0,Unpredictable,14,0,78883,1,
4758,62,Celadon City,0.0,Champion,Poison,60,0,GreatBall,57,3,0,Defensive,8,0,89571,1,
4759,59,Vermilion City,1.0,PokéMart Seller,Water,83,0,NetBall,49,0,0,Defensive,4,0,20682,1,
4760,21,Pewter City,1.0,Elite Trainer,Bug,95,0,UltraBall,72,5,0,Aggressive,15,0,50889,1,
4761,27,Vermilion City,2.0,Scientist,Dragon,26,0,LuxuryBall,70,2,0,Unpredictable,13,0,45827,1,
4762,40,Lavender Town,0.0,Biker,Fairy,29,0,UltraBall,45,1,0,Defensive,7,0,29366,1,
4763,13,Fuchsia City,1.0,Police Officer,Poison,80,0,DarkBall,34,0,0,Defensive,6,0,4248,1,
4764,62,Pallet Town,0.0,PokéMart Seller,Ground,6,1,NetBall,87,1,0,Defensive,11,0,164691,0,
4765,34,Pewter City,2.0,Fisherman,Dark,81,0,HealBall,35,3,0,Aggressive,5,0,70650,1,
4766,57,Celadon City,0.0,Fisherman,Electric,45,0,TimerBall,30,4,0,Unpredictable,17,0,72232,1,
4767,70,Celadon City,1.0,Underground Battler,Ice,86,0,GreatBall,62,5,0,Aggressive,13,0,12999,1,
4768,65,Pallet Town,0.0,Biker,Electric,85,0,LuxuryBall,45,3,0,Aggressive,12,0,74384,1,
4769,60,Saffron City,2.0,Fisherman,Rock,54,0,DarkBall,40,2,0,Unpredictable,11,0,97999,1,
4770,64,Cerulean City,1.0,Researcher,Fighting,63,0,TimerBall,71,0,0,Defensive,24,0,21658,1,
4771,68,Vermilion City,2.0,Breeder,Dark,99,0,NetBall,71,0,0,Defensive,2,0,82172,1,
4772,15,Cerulean City,1.0,Fisherman,Flying,21,0,TimerBall,25,3,0,Aggressive,1,0,40215,1,
4773,12,Cinnabar Island,1.0,Breeder,Psychic,46,0,DuskBall,81,3,0,Aggressive,18,0,40774,1,
4774,13,Viridian City,0.0,Champion,Ice,24,0,HealBall,71,0,0,Unpredictable,1,0,48834,1,
4775,64,Fuchsia City,0.0,Breeder,Steel,65,0,NetBall,61,2,0,Defensive,20,0,73490,1,
4776,25,Cinnabar Island,0.0,Biker,Psychic,44,0,TimerBall,60,1,0,Defensive,6,0,13367,1,
4777,38,Lavender Town,0.0,Daycare Worker,Fire,95,0,PokéBall,84,1,0,Defensive,16,0,21516,1,
4778,11,Lavender Town,1.0,Casino Worker,Fighting,88,0,DarkBall,45,2,0,Aggressive,23,0,59036,1,
4779,43,Pallet Town,1.0,Gym Leader Assistant,Fire,59,0,GreatBall,79,3,0,Defensive,12,0,9958,1,
4780,46,Lavender Town,1.0,Underground Battler,Bug,31,0,NetBall,39,0,0,Unpredictable,12,0,15087,1,
4781,62,Vermilion City,1.0,Breeder,Ice,81,0,DuskBall,76,0,0,Unpredictable,3,0,57291,1,
4782,12,Pewter City,1.0,Nurse,Dark,70,0,HealBall,58,6,0,Unpredictable,18,0,93534,1,
4783,34,Celadon City,2.0,Elite Trainer,Ground,72,1,TimerBall,85,1,0,Aggressive,5,0,146792,0,
4784,28,Lavender Town,1.0,Underground Battler,Grass,82,0,PokéBall,47,0,0,Unpredictable,11,0,25040,1,
4785,37,Pewter City,0.0,Daycare Worker,Normal,68,0,UltraBall,80,1,0,Aggressive,20,0,83308,1,
4786,47,Fuchsia City,0.0,PokéMart Seller,Dark,6,0,NetBall,51,2,0,Unpredictable,12,0,11528,1,
4787,39,Pewter City,0.0,Rocket Grunt,Ground,25,0,DuskBall,72,8,0,Unpredictable,8,0,26302,1,
4788,58,Viridian City,1.0,Gym Leader Assistant,Bug,77,0,NetBall,53,1,0,Unpredictable,8,1,343050,0,
4789,65,Fuchsia City,1.0,PokéMart Seller,Dragon,71,0,GreatBall,51,6,0,Aggressive,15,0,20461,1,
4790,58,Saffron City,0.0,Researcher,Rock,51,0,DuskBall,27,0,0,Defensive,25,0,13065,1,
4791,32,Vermilion City,0.0,Nurse,Grass,12,0,MasterBall,28,1,0,Unpredictable,2,0,33069,1,
4792,22,Pewter City,2.0,Researcher,Normal,50,0,MasterBall,85,5,0,Defensive,13,0,94918,1,
4793,50,Lavender Town,1.0,Black Market Dealer,Ground,75,0,GreatBall,65,5,0,Defensive,22,0,20144,1,
4794,68,Pewter City,0.0,Casino Worker,Psychic,100,0,PokéBall,64,0,0,Unpredictable,19,0,7173,1,
4795,44,Pallet Town,1.0,Scientist,Normal,31,0,GreatBall,47,1,0,Unpredictable,10,0,2969,1,
4796,38,Celadon City,0.0,Scientist,Flying,10,0,HealBall,67,3,0,Defensive,10,0,71724,1,
4797,20,Fuchsia City,2.0,Gym Leader Assistant,Steel,45,0,HealBall,66,1,0,Unpredictable,10,0,971,1,
4798,54,Vermilion City,2.0,Researcher,Water,82,0,DuskBall,68,0,0,Aggressive,0,0,62006,1,
4799,52,Cinnabar Island,0.0,Fisherman,Dragon,77,0,DuskBall,51,5,0,Aggressive,11,0,81058,1,
4800,44,Lavender Town,0.0,Fisherman,Normal,66,0,HealBall,71,2,0,Unpredictable,24,0,24787,1,
4801,62,Pallet Town,1.0,Breeder,Dark,93,0,TimerBall,51,5,0,Unpredictable,9,0,47417,1,
4802,56,Lavender Town,0.0,Nurse,Rock,99,1,DuskBall,77,2,0,Unpredictable,21,0,113138,0,
4803,27,Celadon City,0.0,Black Market Dealer,Fire,43,1,NetBall,41,1,1,Aggressive,12,1,179704,0,
4804,10,Lavender Town,1.0,Elite Trainer,Ghost,26,0,NetBall,44,4,0,Aggressive,8,0,79428,1,
4805,17,Cinnabar Island,1.0,Breeder,Bug,72,0,TimerBall,46,2,0,Defensive,15,0,4669,1,
4806,65,Cerulean City,1.0,Rocket Grunt,Poison,98,0,DuskBall,38,2,0,Defensive,23,0,19840,1,
4807,19,Pallet Town,0.0,Gym Leader Assistant,Water,81,1,TimerBall,62,5,0,Aggressive,4,1,234273,0,
4808,57,Celadon City,0.0,Nurse,Fairy,11,1,MasterBall,66,2,0,Unpredictable,24,0,74740,0,
4809,30,Pallet Town,0.0,PokéMart Seller,Fire,54,0,DarkBall,74,6,0,Defensive,11,0,53970,1,
4810,56,Cinnabar Island,1.0,Nurse,Grass,62,0,GreatBall,38,0,0,Unpredictable,0,0,51451,1,
4811,49,Vermilion City,0.0,Breeder,Fairy,36,0,TimerBall,55,5,0,Aggressive,23,0,12576,1,
4812,35,Cinnabar Island,1.0,Breeder,Water,86,0,NetBall,40,0,0,Aggressive,9,0,26206,1,
4813,47,Fuchsia City,1.0,Scientist,Normal,52,0,UltraBall,38,1,0,Aggressive,20,0,85017,1,
4814,52,Pewter City,0.0,Nurse,Dark,10,0,PokéBall,60,1,0,Aggressive,0,0,36045,1,
4815,22,Lavender Town,1.0,PokéMart Seller,Flying,27,0,UltraBall,42,0,0,Defensive,9,0,72101,1,
4816,21,Vermilion City,0.0,PokéMart Seller,Dark,29,0,DuskBall,73,2,0,Aggressive,1,0,82243,1,
4817,36,Vermilion City,1.0,Scientist,Steel,20,0,TimerBall,24,3,0,Unpredictable,19,0,41069,1,
4818,65,Fuchsia City,0.0,Black Market Dealer,Ice,70,0,TimerBall,35,3,0,Unpredictable,7,0,18739,1,
4819,58,Vermilion City,2.0,Breeder,Poison,66,0,HealBall,65,2,0,Defensive,22,0,79066,1,
4820,41,Lavender Town,1.0,Gym Leader Assistant,Flying,17,0,LuxuryBall,40,0,0,Unpredictable,20,0,38863,1,
4821,47,Pewter City,0.0,Police Officer,Electric,60,0,LuxuryBall,37,1,0,Unpredictable,28,0,54720,0,
4822,26,Viridian City,2.0,Researcher,Steel,68,0,DuskBall,26,0,0,Unpredictable,22,0,69447,1,
4823,66,Vermilion City,0.0,Gym Leader Assistant,Water,49,0,PokéBall,39,0,0,Unpredictable,9,0,68079,1,
4824,37,Pewter City,1.0,Police Officer,Steel,78,0,TimerBall,38,0,0,Unpredictable,16,0,8886,1,
4825,39,Celadon City,1.0,Rocket Grunt,Dark,66,0,DarkBall,26,1,0,Aggressive,25,0,91127,1,
4826,68,Vermilion City,1.0,Breeder,Fighting,35,1,UltraBall,90,3,0,Aggressive,15,0,344387,0,
4827,54,Pallet Town,1.0,Daycare Worker,Fighting,79,0,DarkBall,90,4,0,Unpredictable,23,1,362911,0,
4828,33,Cerulean City,0.0,Elite Trainer,Poison,85,0,UltraBall,39,5,0,Unpredictable,11,0,77144,1,
4829,10,Viridian City,1.0,PokéMart Seller,Ground,84,0,TimerBall,25,4,0,Defensive,11,0,21817,1,
4830,33,Vermilion City,2.0,Elite Trainer,Fire,7,0,HealBall,31,8,0,Unpredictable,7,0,92589,1,
4831,32,Vermilion City,1.0,Champion,Ground,61,0,HealBall,33,5,0,Unpredictable,23,0,89805,1,
4832,66,Lavender Town,1.0,Breeder,Dark,21,0,DuskBall,30,2,0,Aggressive,9,0,27011,1,
4833,57,Saffron City,2.0,Daycare Worker,Steel,60,0,UltraBall,64,3,0,Unpredictable,14,0,95526,1,
4834,32,Cinnabar Island,1.0,Champion,Water,94,0,MasterBall,67,1,0,Unpredictable,7,0,1117,1,
4835,28,Pewter City,1.0,Casino Worker,Electric,89,0,HealBall,60,0,0,Aggressive,3,0,64277,1,
4836,46,Saffron City,1.0,Biker,Ground,70,1,GreatBall,43,1,0,Defensive,3,0,197446,1,
4837,43,Cerulean City,0.0,Black Market Dealer,Water,100,0,DuskBall,49,1,0,Defensive,10,0,53827,1,
4838,50,Cinnabar Island,0.0,Gym Leader Assistant,Dragon,24,0,MasterBall,64,3,0,Unpredictable,18,0,10420,1,
4839,11,Saffron City,1.0,PokéMart Seller,Water,11,0,MasterBall,74,4,0,Aggressive,0,0,33185,1,
4840,43,Cerulean City,1.0,Black Market Dealer,Bug,16,0,GreatBall,71,4,0,Aggressive,2,0,81322,1,
4841,54,Vermilion City,1.0,Biker,Fairy,87,1,LuxuryBall,56,0,0,Unpredictable,28,0,46292,0,
4842,21,Cerulean City,0.0,Rocket Grunt,Normal,53,0,DuskBall,57,5,0,Defensive,21,0,36875,1,
4843,41,Cinnabar Island,1.0,Nurse,Poison,67,0,NetBall,58,0,0,Unpredictable,22,0,57628,1,
4844,33,Fuchsia City,1.0,PokéMart Seller,Normal,64,0,DarkBall,32,1,0,Aggressive,23,0,38549,1,
4845,35,Cinnabar Island,0.0,Breeder,Flying,75,0,MasterBall,27,1,0,Unpredictable,16,0,78398,1,
4846,31,Saffron City,0.0,Researcher,Dark,53,0,LuxuryBall,29,2,0,Aggressive,4,0,70627,1,
4847,55,Cinnabar Island,2.0,Biker,Poison,87,0,DuskBall,81,0,0,Defensive,6,0,22862,1,
4848,58,Cerulean City,1.0,Fisherman,Psychic,52,0,DuskBall,62,3,0,Defensive,0,0,39209,1,
4849,27,Fuchsia City,1.0,Gym Leader Assistant,Dragon,29,0,MasterBall,59,1,0,Unpredictable,14,0,92530,1,
4850,38,Cerulean City,0.0,Police Officer,Psychic,44,0,PokéBall,33,0,0,Aggressive,18,0,62626,1,
4851,42,Cinnabar Island,1.0,Nurse,Ghost,40,0,PokéBall,46,2,0,Aggressive,24,0,78576,1,
4852,13,Pallet Town,1.0,Fisherman,Fighting,70,0,TimerBall,58,1,0,Defensive,14,0,89708,1,
4853,20,Lavender Town,2.0,Researcher,Ground,69,0,GreatBall,78,4,0,Unpredictable,7,0,37755,1,
4854,42,Lavender Town,1.0,Nurse,Water,35,0,HealBall,66,0,0,Unpredictable,7,0,62462,1,
4855,51,Pallet Town,0.0,Champion,Poison,51,0,GreatBall,53,3,0,Aggressive,14,0,52206,1,
4856,19,Cinnabar Island,2.0,Champion,Grass,21,0,DuskBall,68,0,0,Unpredictable,21,0,48812,1,
4857,17,Celadon City,2.0,Rocket Grunt,Electric,8,0,PokéBall,77,3,0,Aggressive,0,0,66441,1,
4858,33,Viridian City,1.0,Underground Battler,Fighting,42,0,DarkBall,52,4,0,Defensive,8,1,303893,1,
4859,32,Saffron City,0.0,Breeder,Fighting,73,0,HealBall,29,1,0,Defensive,21,0,97668,1,
4860,65,Lavender Town,0.0,Casino Worker,Dragon,77,0,HealBall,84,4,0,Defensive,8,0,88044,1,
4861,37,Lavender Town,1.0,Underground Battler,Bug,54,0,PokéBall,40,2,0,Defensive,11,0,50365,1,
4862,62,Celadon City,2.0,Researcher,Fighting,55,0,PokéBall,54,2,0,Aggressive,13,0,10748,1,
4863,18,Vermilion City,1.0,Rocket Grunt,Fire,11,0,GreatBall,43,1,0,Unpredictable,12,0,6373,1,
4864,61,Fuchsia City,2.0,Rocket Grunt,Fighting,80,0,HealBall,27,0,0,Unpredictable,20,0,69070,1,
4865,60,Lavender Town,2.0,Rocket Grunt,Fairy,99,0,TimerBall,55,1,0,Aggressive,18,0,8199,1,
4866,29,Cerulean City,1.0,Rocket Grunt,Fairy,99,0,UltraBall,58,2,0,Defensive,11,0,21394,1,
4867,68,Vermilion City,2.0,Black Market Dealer,Electric,10,0,DarkBall,74,3,0,Defensive,25,0,72863,1,
4868,46,Saffron City,2.0,Black Market Dealer,Electric,78,0,MasterBall,52,1,0,Defensive,14,0,84051,1,
4869,54,Pallet Town,1.0,Daycare Worker,Ghost,55,0,DuskBall,44,5,0,Unpredictable,1,0,88068,1,
4870,58,Viridian City,0.0,Breeder,Ice,43,1,DuskBall,43,2,1,Aggressive,11,0,342227,0,
4871,21,Fuchsia City,1.0,Nurse,Fighting,88,0,GreatBall,29,0,0,Aggressive,15,0,29033,1,
4872,34,Viridian City,2.0,PokéMart Seller,Fairy,41,0,UltraBall,42,1,0,Aggressive,20,0,71211,1,
4873,57,Vermilion City,0.0,Nurse,Fairy,97,0,MasterBall,46,4,0,Defensive,16,0,48975,1,
4874,48,Pallet Town,1.0,Casino Worker,Normal,26,0,DarkBall,21,2,0,Defensive,1,0,96102,1,
4875,29,Vermilion City,1.0,PokéMart Seller,Normal,94,0,DarkBall,30,0,0,Unpredictable,30,1,200117,0,
4876,61,Saffron City,1.0,Researcher,Psychic,91,0,DuskBall,41,0,0,Unpredictable,25,0,96004,1,
4877,50,Saffron City,0.0,Breeder,Grass,75,0,MasterBall,81,4,0,Aggressive,24,0,55674,1,
4878,58,Saffron City,1.0,Biker,Water,94,0,PokéBall,21,4,0,Defensive,2,0,49436,1,
4879,61,Cinnabar Island,2.0,Elite Trainer,Dark,14,0,GreatBall,67,2,0,Unpredictable,12,0,25074,1,
4880,20,Saffron City,1.0,Scientist,Bug,50,0,MasterBall,45,1,0,Unpredictable,22,0,75621,1,
4881,58,Vermilion City,0.0,Gym Leader Assistant,Dragon,69,0,DarkBall,29,1,0,Unpredictable,0,0,93603,1,
4882,70,Pewter City,1.0,Police Officer,Steel,63,0,TimerBall,68,4,0,Aggressive,24,0,39304,1,
4883,32,Cerulean City,1.0,Underground Battler,Grass,77,0,TimerBall,34,0,0,Defensive,25,0,94765,1,
4884,12,Cerulean City,2.0,Gym Leader Assistant,Steel,96,0,DuskBall,22,6,0,Unpredictable,6,0,32571,1,
4885,14,Viridian City,1.0,Researcher,Rock,77,0,DuskBall,24,0,0,Aggressive,9,0,34409,1,
4886,13,Lavender Town,2.0,Rocket Grunt,Dark,53,0,TimerBall,73,3,0,Unpredictable,18,0,99677,1,
4887,58,Cerulean City,1.0,Breeder,Fighting,32,0,HealBall,39,0,0,Aggressive,6,0,94782,1,
4888,18,Cerulean City,1.0,Fisherman,Steel,91,0,LuxuryBall,83,3,0,Unpredictable,22,0,26104,1,
4889,18,Pallet Town,0.0,Elite Trainer,Bug,88,1,PokéBall,63,8,0,Aggressive,24,1,76867,1,
4890,68,Lavender Town,0.0,Researcher,Normal,56,0,HealBall,84,0,0,Aggressive,8,0,64970,1,
4891,17,Saffron City,0.0,Daycare Worker,Dragon,17,0,TimerBall,23,2,0,Defensive,1,0,16364,1,
4892,66,Vermilion City,0.0,Black Market Dealer,Rock,35,0,NetBall,22,5,0,Defensive,23,0,10262,1,
4893,17,Cinnabar Island,1.0,Casino Worker,Rock,74,0,DuskBall,32,0,0,Unpredictable,24,0,57434,1,
4894,51,Lavender Town,1.0,Rocket Grunt,Ice,76,0,TimerBall,50,1,0,Defensive,21,0,47045,1,
4895,60,Cerulean City,1.0,Elite Trainer,Ghost,13,0,TimerBall,79,4,0,Unpredictable,5,0,338062,1,
4896,30,Pewter City,0.0,Rocket Grunt,Fire,9,0,GreatBall,33,1,0,Unpredictable,21,0,94380,1,
4897,61,Vermilion City,0.0,Champion,Fire,37,0,DuskBall,38,2,0,Aggressive,16,0,15964,1,
4898,60,Fuchsia City,1.0,Gym Leader Assistant,Poison,40,0,PokéBall,52,2,0,Aggressive,15,0,89080,1,
4899,40,Lavender Town,1.0,Scientist,Dragon,40,0,MasterBall,38,8,0,Aggressive,14,0,18718,1,
4900,51,Vermilion City,1.0,Breeder,Ground,43,0,PokéBall,28,2,0,Defensive,14,0,41959,1,
4901,46,Cinnabar Island,0.0,Police Officer,Normal,28,0,MasterBall,54,1,0,Defensive,21,0,99351,1,
4902,23,Fuchsia City,0.0,PokéMart Seller,Fairy,72,0,HealBall,29,1,0,Aggressive,11,0,68734,1,
4903,16,Fuchsia City,1.0,Black Market Dealer,Ground,61,0,DuskBall,21,0,0,Defensive,5,0,59818,1,
4904,33,Vermilion City,0.0,Scientist,Dark,56,0,DuskBall,54,0,0,Aggressive,6,0,22152,1,
4905,45,Cinnabar Island,1.0,Breeder,Dark,35,0,NetBall,73,4,0,Defensive,25,0,64457,1,
4906,47,Cinnabar Island,2.0,Police Officer,Normal,73,0,DarkBall,27,4,0,Aggressive,12,0,57425,1,
4907,70,Vermilion City,2.0,Champion,Steel,13,0,HealBall,63,0,0,Defensive,10,0,75444,1,
4908,54,Pallet Town,0.0,Underground Battler,Water,22,0,DarkBall,30,3,0,Unpredictable,0,0,26007,1,
4909,65,Pallet Town,1.0,Biker,Fairy,66,0,UltraBall,67,2,0,Defensive,7,0,58832,1,
4910,46,Saffron City,1.0,Black Market Dealer,Ice,92,0,UltraBall,39,0,0,Unpredictable,25,0,23595,1,
4911,70,Fuchsia City,0.0,Fisherman,Fighting,80,0,GreatBall,22,5,0,Defensive,17,0,81226,1,
4912,36,Pewter City,1.0,Champion,Psychic,13,1,NetBall,63,3,0,Unpredictable,21,0,134143,1,
4913,60,Fuchsia City,0.0,Daycare Worker,Fire,89,0,NetBall,22,5,0,Defensive,8,0,17327,1,
4914,70,Pewter City,0.0,Nurse,Fire,57,0,TimerBall,45,1,0,Defensive,7,0,94831,1,
4915,45,Cerulean City,1.0,Champion,Grass,82,0,TimerBall,57,0,0,Defensive,12,0,83533,1,
4916,68,Pewter City,1.0,Black Market Dealer,Electric,99,0,NetBall,23,2,0,Unpredictable,10,0,29520,1,
4917,44,Vermilion City,0.0,Elite Trainer,Ground,85,0,GreatBall,84,2,0,Aggressive,13,0,21986,1,
4918,42,Pallet Town,0.0,Daycare Worker,Dragon,34,0,NetBall,46,3,0,Defensive,5,0,30340,1,
4919,56,Fuchsia City,1.0,Daycare Worker,Dark,81,0,GreatBall,39,1,0,Defensive,6,0,37719,1,
4920,50,Lavender Town,0.0,Gym Leader Assistant,Ground,43,0,TimerBall,47,0,0,Aggressive,15,0,95681,1,
4921,56,Pewter City,1.0,Underground Battler,Dark,66,0,HealBall,21,2,0,Aggressive,19,0,31784,1,
4922,28,Cerulean City,2.0,Fisherman,Psychic,27,0,PokéBall,72,3,0,Aggressive,7,0,73297,1,
4923,52,Pewter City,1.0,Biker,Normal,36,0,DuskBall,22,4,0,Unpredictable,0,0,69393,1,
4924,55,Lavender Town,0.0,Biker,Ground,29,1,LuxuryBall,34,4,0,Defensive,29,1,97482,1,
4925,69,Pewter City,1.0,Elite Trainer,Water,94,0,HealBall,33,0,0,Aggressive,3,0,60746,1,
4926,57,Viridian City,1.0,Breeder,Water,78,0,HealBall,47,0,0,Aggressive,24,0,18282,1,
4927,57,Fuchsia City,1.0,Researcher,Steel,11,0,DuskBall,27,2,0,Aggressive,5,0,96912,1,
4928,19,Lavender Town,1.0,Daycare Worker,Dragon,93,0,GreatBall,56,3,0,Aggressive,12,0,72831,1,
4929,20,Lavender Town,1.0,Underground Battler,Flying,88,0,TimerBall,32,5,0,Aggressive,0,0,90130,1,
4930,46,Celadon City,1.0,Champion,Flying,80,0,HealBall,63,1,0,Unpredictable,0,0,45891,1,
4931,18,Viridian City,0.0,Police Officer,Flying,12,0,DuskBall,31,7,0,Aggressive,14,0,79296,1,
4932,25,Pallet Town,0.0,Underground Battler,Rock,73,0,NetBall,31,4,0,Aggressive,23,0,144459,1,
4933,61,Cerulean City,0.0,Scientist,Electric,88,0,LuxuryBall,40,0,0,Aggressive,18,0,96433,1,
4934,43,Lavender Town,0.0,Nurse,Normal,59,0,LuxuryBall,59,3,0,Unpredictable,20,0,97811,1,
4935,32,Saffron City,1.0,Breeder,Psychic,39,0,GreatBall,41,4,0,Aggressive,19,0,66121,1,
4936,60,Vermilion City,0.0,Champion,Steel,84,0,TimerBall,60,2,0,Unpredictable,16,0,53553,1,
4937,18,Lavender Town,0.0,Underground Battler,Grass,34,0,HealBall,51,1,0,Aggressive,5,0,75157,1,
4938,17,Pewter City,1.0,Gym Leader Assistant,Electric,91,0,DarkBall,23,4,0,Unpredictable,16,0,47282,1,
