ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
4372,35,Viridian City,2.0,Rocket Grunt,Ghost,35,0,PokéBall,47,0,0,Aggressive,12,0,9639,1,
4373,45,Fuchsia City,1.0,Biker,Steel,81,1,PokéBall,63,0,0,Unpredictable,24,1,260755,0,
4374,38,Pewter City,0.0,Researcher,Flying,44,0,TimerBall,68,2,0,Unpredictable,0,0,48174,1,
4375,46,Viridian City,1.0,Nurse,Psychic,34,0,PokéBall,50,6,0,Unpredictable,9,0,38754,1,
4376,70,Pallet Town,0.0,Black Market Dealer,Fairy,84,0,MasterBall,37,0,0,Aggressive,7,0,95195,1,
4377,15,Lavender Town,0.0,Breeder,Fire,85,0,NetBall,31,2,0,Defensive,1,0,63539,1,
4378,11,Cerulean City,1.0,Breeder,Dragon,85,0,NetBall,72,1,0,Aggressive,19,0,11219,1,
4379,37,Pewter City,1.0,Daycare Worker,Steel,99,0,TimerBall,24,0,0,Aggressive,2,0,71539,1,
4380,10,Cerulean City,0.0,Elite Trainer,Flying,59,0,MasterBall,50,0,0,Aggressive,0,0,49604,1,
4381,11,Lavender Town,0.0,Nurse,Normal,92,0,GreatBall,73,0,0,Defensive,2,0,32846,1,
4382,21,Celadon City,0.0,Breeder,Water,27,0,DarkBall,35,0,0,Unpredictable,21,0,65351,1,
4383,42,Lavender Town,1.0,Gym Leader Assistant,Ground,90,0,LuxuryBall,56,4,0,Unpredictable,16,0,92878,1,
4384,46,Pallet Town,0.0,Biker,Rock,19,0,DarkBall,42,0,0,Defensive,10,0,10677,1,
4385,60,Lavender Town,2.0,Researcher,Grass,83,0,HealBall,53,0,0,Defensive,25,0,86095,1,
4386,32,Viridian City,0.0,Breeder,Poison,8,0,NetBall,53,1,0,Defensive,1,0,10294,1,
4387,57,Saffron City,2.0,Police Officer,Flying,60,0,DuskBall,60,4,0,Unpredictable,13,0,75397,1,
4388,37,Pallet Town,0.0,Police Officer,Poison,77,0,GreatBall,52,0,0,Unpredictable,16,0,60816,1,
4389,54,Vermilion City,0.0,Elite Trainer,Ground,30,0,LuxuryBall,44,1,0,Aggressive,9,0,55496,1,
4390,56,Celadon City,2.0,Breeder,Rock,14,0,GreatBall,74,0,0,Defensive,19,1,218101,0,
4391,51,Cinnabar Island,1.0,PokéMart Seller,Dark,76,0,HealBall,24,5,0,Unpredictable,18,0,85190,1,
4392,55,Viridian City,1.0,Elite Trainer,Fire,28,0,HealBall,33,0,0,Aggressive,10,0,5360,1,
4393,56,Celadon City,1.0,Underground Battler,Ghost,87,0,TimerBall,32,0,0,Aggressive,24,0,15074,1,
4394,15,Vermilion City,1.0,Elite Trainer,Steel,41,0,PokéBall,22,1,0,Defensive,13,0,6309,1,
4395,59,Lavender Town,0.0,Researcher,Grass,93,0,TimerBall,52,1,0,Unpredictable,19,0,79743,1,
4396,17,Viridian City,0.0,Daycare Worker,Steel,15,0,UltraBall,48,2,0,Defensive,11,0,9019,1,
4397,60,Celadon City,0.0,Nurse,Fighting,73,0,MasterBall,69,1,0,Aggressive,24,0,85895,1,
4398,41,Vermilion City,0.0,Breeder,Electric,38,0,GreatBall,77,4,0,Defensive,10,0,45860,1,
4399,46,Cinnabar Island,0.0,Nurse,Dark,34,0,DarkBall,63,3,0,Aggressive,8,0,14816,1,
4400,37,Fuchsia City,2.0,Rocket Grunt,Grass,72,0,TimerBall,84,4,0,Defensive,15,0,60090,1,
4401,61,Celadon City,1.0,Casino Worker,Water,22,0,HealBall,85,1,0,Defensive,0,0,17633,1,
4402,42,Pewter City,2.0,Casino Worker,Water,18,0,GreatBall,76,1,0,Defensive,14,0,16336,1,
4403,23,Cinnabar Island,1.0,Champion,Grass,9,0,LuxuryBall,31,1,0,Unpredictable,5,0,17047,1,
4404,44,Pallet Town,0.0,Scientist,Dark,12,0,GreatBall,77,0,0,Defensive,24,0,42980,1,
4405,18,Fuchsia City,0.0,Breeder,Fairy,88,0,MasterBall,51,2,0,Aggressive,10,0,46300,1,
4406,10,Lavender Town,0.0,Elite Trainer,Ice,86,0,LuxuryBall,85,6,0,Aggressive,24,0,95099,1,
4407,23,Cinnabar Island,1.0,Nurse,Fire,8,0,DuskBall,73,3,0,Unpredictable,6,0,69890,1,
4408,52,Cerulean City,0.0,Researcher,Rock,71,0,PokéBall,30,6,0,Unpredictable,19,0,38475,1,
4409,28,Fuchsia City,1.0,Gym Leader Assistant,Psychic,59,0,NetBall,26,0,0,Unpredictable,6,0,51568,1,
4410,38,Pallet Town,0.0,Daycare Worker,Dragon,78,1,NetBall,68,0,0,Aggressive,25,0,321486,1,
4411,63,Pallet Town,0.0,Daycare Worker,Fighting,29,0,DarkBall,30,5,0,Defensive,1,0,75036,1,
4412,24,Viridian City,0.0,Nurse,Steel,6,0,UltraBall,29,0,0,Defensive,8,0,60700,1,
4413,16,Fuchsia City,1.0,Elite Trainer,Bug,59,0,MasterBall,34,1,0,Aggressive,14,0,24687,1,
4414,45,Vermilion City,0.0,Underground Battler,Grass,68,0,GreatBall,22,5,0,Defensive,11,0,89954,1,
4415,10,Lavender Town,1.0,Gym Leader Assistant,Poison,79,0,LuxuryBall,29,1,0,Unpredictable,0,0,19512,1,
4416,41,Celadon City,1.0,Gym Leader Assistant,Ground,79,0,TimerBall,45,3,0,Defensive,23,0,10838,1,
4417,41,Fuchsia City,1.0,Casino Worker,Steel,31,0,MasterBall,44,1,0,Unpredictable,23,0,48527,1,
4418,48,Lavender Town,0.0,Underground Battler,Grass,75,0,PokéBall,34,2,0,Defensive,16,0,14246,1,
4419,30,Fuchsia City,0.0,Biker,Water,21,0,HealBall,83,0,0,Defensive,16,0,28656,1,
4420,28,Pallet Town,2.0,Daycare Worker,Bug,19,0,MasterBall,37,3,0,Aggressive,24,0,82436,1,
4421,41,Pallet Town,1.0,Underground Battler,Water,99,0,TimerBall,23,2,0,Defensive,4,0,22989,1,
4422,26,Viridian City,0.0,Elite Trainer,Dark,84,0,DuskBall,74,2,0,Aggressive,12,0,86536,1,
4423,13,Fuchsia City,1.0,Gym Leader Assistant,Grass,62,0,DarkBall,33,6,0,Defensive,23,1,98679,0,
4424,37,Celadon City,1.0,Nurse,Ground,46,0,NetBall,59,1,0,Defensive,17,0,138500,0,
4425,65,Viridian City,1.0,Breeder,Steel,16,0,DarkBall,39,3,0,Defensive,16,0,8312,1,
4426,27,Lavender Town,1.0,Nurse,Psychic,69,0,DuskBall,79,1,0,Unpredictable,22,0,390,1,
4427,32,Cerulean City,1.0,PokéMart Seller,Grass,40,0,UltraBall,44,3,0,Defensive,15,0,21129,1,
4428,36,Saffron City,0.0,Champion,Flying,61,0,GreatBall,40,3,0,Unpredictable,6,0,62673,1,
4429,48,Vermilion City,0.0,Underground Battler,Bug,7,0,PokéBall,48,4,0,Defensive,7,0,67935,1,
4430,42,Cerulean City,1.0,Daycare Worker,Bug,61,0,DuskBall,44,4,0,Defensive,20,0,22260,1,
4431,26,Viridian City,0.0,Breeder,Normal,5,0,DuskBall,70,4,0,Defensive,6,0,8399,1,
4432,19,Viridian City,2.0,Biker,Poison,22,0,LuxuryBall,70,4,0,Unpredictable,9,0,19136,1,
4433,25,Cinnabar Island,1.0,Daycare Worker,Poison,19,0,DarkBall,63,5,0,Aggressive,0,0,74156,1,
4434,45,Saffron City,2.0,Rocket Grunt,Fire,86,0,PokéBall,55,1,0,Unpredictable,18,0,43747,1,
4435,57,Pallet Town,0.0,PokéMart Seller,Water,20,0,TimerBall,28,5,0,Aggressive,0,0,76718,1,
4436,23,Cinnabar Island,1.0,Black Market Dealer,Electric,91,0,TimerBall,76,2,0,Aggressive,0,0,18268,1,
4437,26,Viridian City,1.0,Elite Trainer,Flying,53,0,UltraBall,54,1,0,Unpredictable,14,0,23547,1,
4438,21,Celadon City,0.0,Fisherman,Dark,80,0,NetBall,70,3,0,Defensive,7,0,1222,1,
4439,12,Celadon City,1.0,Scientist,Fighting,77,0,UltraBall,41,0,0,Aggressive,18,0,389677,0,
4440,69,Fuchsia City,1.0,Fisherman,Dark,68,0,DuskBall,77,2,0,Aggressive,6,0,87744,1,
4441,28,Vermilion City,1.0,Champion,Poison,58,0,MasterBall,78,1,0,Defensive,7,0,28636,1,
4442,70,Pewter City,2.0,PokéMart Seller,Ghost,78,0,TimerBall,67,0,0,Unpredictable,22,0,7794,1,
4443,18,Fuchsia City,1.0,Black Market Dealer,Dark,19,0,LuxuryBall,62,0,0,Defensive,21,0,251051,1,
4444,44,Viridian City,0.0,Gym Leader Assistant,Dragon,9,0,DuskBall,66,0,0,Aggressive,20,0,43876,1,
4445,44,Fuchsia City,0.0,Daycare Worker,Rock,75,0,LuxuryBall,36,1,0,Defensive,8,0,63466,1,
4446,63,Cerulean City,0.0,Police Officer,Ice,19,0,LuxuryBall,84,3,0,Defensive,11,0,68856,1,
4447,27,Celadon City,1.0,Daycare Worker,Fighting,54,0,DarkBall,64,5,0,Unpredictable,3,0,24903,1,
4448,62,Viridian City,1.0,PokéMart Seller,Dragon,7,0,NetBall,59,0,0,Defensive,6,0,49771,1,
4449,15,Cerulean City,0.0,Fisherman,Grass,72,0,HealBall,80,0,0,Unpredictable,1,0,69860,1,
4450,63,Lavender Town,1.0,Nurse,Grass,93,0,TimerBall,47,5,0,Unpredictable,18,0,89379,1,
4451,32,Viridian City,1.0,Fisherman,Dragon,80,0,UltraBall,80,0,0,Aggressive,16,0,39862,1,
4452,48,Pewter City,2.0,Scientist,Water,32,0,NetBall,50,1,0,Unpredictable,8,0,30393,1,
4453,38,Fuchsia City,0.0,Gym Leader Assistant,Flying,86,0,DuskBall,71,2,0,Unpredictable,3,0,78305,1,
4454,61,Lavender Town,1.0,Nurse,Water,39,0,PokéBall,60,3,0,Unpredictable,25,0,34488,1,
4455,45,Celadon City,1.0,Fisherman,Water,31,0,MasterBall,80,3,0,Aggressive,23,0,58792,1,
4456,19,Vermilion City,0.0,Nurse,Ghost,38,0,PokéBall,48,0,0,Unpredictable,10,0,192890,0,
4457,19,Cerulean City,0.0,Breeder,Ice,7,0,GreatBall,70,0,0,Unpredictable,20,0,50995,1,
4458,19,Cinnabar Island,2.0,Gym Leader Assistant,Flying,24,0,GreatBall,78,0,0,Defensive,14,0,38639,1,
4459,24,Lavender Town,0.0,Scientist,Normal,53,0,MasterBall,65,2,0,Aggressive,3,0,25041,1,
4460,33,Celadon City,1.0,Rocket Grunt,Fairy,22,0,GreatBall,44,2,0,Unpredictable,0,0,35750,1,
4461,32,Pallet Town,0.0,Black Market Dealer,Poison,95,0,DuskBall,32,1,0,Unpredictable,12,0,46463,1,
4462,17,Pallet Town,0.0,Scientist,Flying,41,0,MasterBall,32,3,0,Aggressive,16,0,20211,1,
4463,26,Celadon City,1.0,Scientist,Fire,32,0,TimerBall,80,0,0,Unpredictable,20,0,73256,1,
4464,14,Cerulean City,1.0,Biker,Dragon,89,0,DuskBall,27,3,0,Aggressive,25,0,18595,1,
4465,61,Cerulean City,1.0,Researcher,Poison,89,0,GreatBall,23,8,0,Defensive,23,0,13783,1,
4466,39,Pallet Town,0.0,Champion,Fighting,67,0,DarkBall,66,5,0,Defensive,9,0,8089,1,
4467,58,Cerulean City,1.0,Police Officer,Fire,32,0,GreatBall,24,3,0,Aggressive,4,0,23162,1,
4468,49,Viridian City,1.0,Police Officer,Steel,28,0,HealBall,27,0,0,Unpredictable,7,0,9679,1,
4469,63,Viridian City,0.0,Breeder,Poison,11,0,MasterBall,28,2,0,Aggressive,15,0,89709,1,
4470,29,Cerulean City,1.0,Rocket Grunt,Electric,12,0,GreatBall,41,0,0,Aggressive,12,0,2309,1,
4471,34,Saffron City,1.0,Casino Worker,Normal,47,0,PokéBall,67,1,0,Defensive,22,0,51935,1,
4472,24,Pewter City,1.0,Elite Trainer,Normal,77,0,PokéBall,72,2,0,Aggressive,15,0,85272,1,
4473,45,Pallet Town,0.0,Police Officer,Fairy,75,0,MasterBall,34,3,0,Aggressive,1,0,70003,1,
4474,57,Pallet Town,1.0,Elite Trainer,Psychic,86,0,LuxuryBall,38,7,0,Defensive,13,0,83961,1,
4475,18,Saffron City,1.0,Police Officer,Bug,53,0,NetBall,42,6,0,Aggressive,10,0,96006,1,
4476,50,Cerulean City,1.0,Gym Leader Assistant,Steel,97,0,DuskBall,48,1,0,Unpredictable,10,0,77526,1,
4477,63,Fuchsia City,1.0,Champion,Ghost,45,0,TimerBall,78,2,0,Defensive,2,0,26193,1,
4478,65,Pallet Town,1.0,Gym Leader Assistant,Rock,17,0,UltraBall,79,1,0,Aggressive,7,0,75388,1,
4479,13,Lavender Town,0.0,Researcher,Ice,13,0,DuskBall,43,2,0,Aggressive,22,0,78076,1,
4480,10,Celadon City,0.0,Researcher,Bug,84,0,DarkBall,47,3,0,Aggressive,24,0,71926,1,
4481,32,Saffron City,1.0,Gym Leader Assistant,Poison,25,0,TimerBall,35,7,0,Aggressive,22,0,69407,1,
4482,43,Fuchsia City,0.0,Breeder,Dark,72,0,LuxuryBall,49,1,0,Defensive,3,0,79706,1,
4483,37,Celadon City,0.0,Daycare Worker,Ghost,6,0,PokéBall,64,2,0,Defensive,24,0,89101,1,
4484,53,Lavender Town,1.0,Champion,Normal,42,0,GreatBall,47,1,0,Aggressive,21,0,65783,1,
4485,55,Vermilion City,2.0,Biker,Fairy,31,0,TimerBall,24,3,0,Defensive,10,0,65570,1,
4486,55,Saffron City,1.0,Nurse,Normal,34,0,DuskBall,30,1,0,Unpredictable,15,0,38629,1,
4487,67,Pewter City,2.0,Gym Leader Assistant,Rock,18,0,UltraBall,77,5,0,Defensive,14,0,24146,1,
4488,52,Lavender Town,0.0,Elite Trainer,Flying,69,0,LuxuryBall,55,2,0,Defensive,20,0,21561,1,
4489,44,Saffron City,0.0,Breeder,Grass,70,0,MasterBall,76,3,0,Defensive,4,0,3627,1,
4490,21,Cerulean City,0.0,Rocket Grunt,Fire,31,0,DuskBall,69,2,0,Aggressive,22,0,830,1,
4491,44,Lavender Town,0.0,Nurse,Normal,45,0,DuskBall,61,1,0,Unpredictable,10,0,6644,1,
4492,22,Fuchsia City,1.0,Gym Leader Assistant,Water,80,0,TimerBall,23,1,0,Aggressive,14,0,99869,1,
4493,26,Cerulean City,1.0,PokéMart Seller,Ground,89,0,NetBall,72,5,0,Defensive,17,0,97509,1,
4494,48,Lavender Town,1.0,Rocket Grunt,Normal,60,1,UltraBall,34,1,0,Unpredictable,13,0,287137,1,
4495,34,Viridian City,1.0,Daycare Worker,Bug,63,0,NetBall,49,1,0,Unpredictable,15,0,53831,1,
4496,24,Lavender Town,0.0,Scientist,Electric,52,0,MasterBall,73,2,0,Aggressive,5,0,67168,1,
4497,65,Celadon City,0.0,Scientist,Ice,66,0,DuskBall,30,1,0,Unpredictable,19,0,61490,1,
4498,33,Pallet Town,1.0,Gym Leader Assistant,Dragon,91,0,DuskBall,31,3,0,Unpredictable,0,0,1063,1,
4499,62,Viridian City,1.0,Biker,Ice,34,0,MasterBall,62,0,0,Aggressive,1,0,2094,1,
4500,59,Saffron City,0.0,Daycare Worker,Dark,77,0,UltraBall,82,1,0,Unpredictable,5,0,93087,1,
4501,27,Cinnabar Island,2.0,Daycare Worker,Ground,72,0,DarkBall,57,5,0,Defensive,3,0,44523,1,
4502,13,Pewter City,1.0,Casino Worker,Flying,30,0,NetBall,60,3,0,Defensive,0,0,11504,1,
4503,31,Fuchsia City,1.0,Rocket Grunt,Grass,10,0,HealBall,21,1,0,Defensive,12,0,21431,1,
4504,14,Cinnabar Island,0.0,Nurse,Ground,66,0,PokéBall,49,0,0,Defensive,19,0,33321,1,
4505,31,Viridian City,1.0,Casino Worker,Flying,50,0,DarkBall,33,4,0,Aggressive,6,0,20506,1,
4506,37,Celadon City,1.0,Black Market Dealer,Grass,72,0,UltraBall,67,0,0,Aggressive,21,0,88487,1,
4507,34,Cerulean City,0.0,Scientist,Ghost,89,0,NetBall,57,0,0,Aggressive,19,0,26173,1,
4508,11,Saffron City,1.0,Nurse,Flying,98,1,NetBall,38,1,0,Unpredictable,16,0,318802,1,
4509,70,Pallet Town,1.0,Casino Worker,Dark,31,0,LuxuryBall,26,5,0,Unpredictable,16,0,38729,1,
4510,12,Pallet Town,0.0,Champion,Fairy,84,0,UltraBall,36,1,0,Unpredictable,5,0,26525,1,
4511,58,Cerulean City,2.0,Underground Battler,Grass,68,0,HealBall,47,0,0,Aggressive,7,0,399007,0,
4512,40,Fuchsia City,0.0,Biker,Ghost,17,0,PokéBall,59,1,0,Unpredictable,5,0,9927,1,
4513,53,Viridian City,0.0,Rocket Grunt,Dark,38,0,NetBall,79,5,0,Unpredictable,6,0,37727,1,
4514,19,Viridian City,0.0,Fisherman,Rock,38,0,NetBall,48,3,0,Unpredictable,13,0,97747,1,
4515,70,Fuchsia City,0.0,Gym Leader Assistant,Dark,48,0,LuxuryBall,66,1,0,Aggressive,25,0,24342,1,
4516,36,Celadon City,1.0,Daycare Worker,Fairy,68,0,UltraBall,45,4,0,Unpredictable,13,0,81301,1,
4517,36,Pallet Town,0.0,Rocket Grunt,Dark,97,0,HealBall,64,1,0,Unpredictable,3,0,35071,1,
4518,17,Viridian City,2.0,Underground Battler,Bug,68,0,UltraBall,66,0,0,Aggressive,19,0,10007,1,
4519,66,Pallet Town,1.0,Scientist,Grass,28,0,HealBall,32,0,0,Aggressive,15,0,42044,1,
4520,56,Cinnabar Island,1.0,Fisherman,Poison,31,0,HealBall,67,6,0,Defensive,14,0,69990,1,
4521,45,Lavender Town,1.0,Elite Trainer,Fighting,85,0,NetBall,37,1,0,Unpredictable,20,0,29070,1,
4522,22,Lavender Town,1.0,Gym Leader Assistant,Bug,87,0,LuxuryBall,43,3,0,Defensive,11,0,68,1,
4523,55,Celadon City,0.0,Fisherman,Bug,35,0,TimerBall,59,0,0,Aggressive,7,0,90115,1,
4524,38,Cerulean City,1.0,Gym Leader Assistant,Poison,16,0,MasterBall,67,0,0,Aggressive,12,1,118110,1,
4525,10,Pallet Town,1.0,Elite Trainer,Water,81,0,UltraBall,57,0,0,Aggressive,10,0,8746,1,
4526,22,Saffron City,1.0,Elite Trainer,Water,33,0,UltraBall,73,5,0,Aggressive,24,0,64532,1,
4527,39,Pallet Town,1.0,Scientist,Fighting,18,0,TimerBall,74,2,0,Unpredictable,3,0,66739,1,
4528,53,Pewter City,0.0,Gym Leader Assistant,Grass,35,0,PokéBall,34,3,0,Defensive,24,0,62815,1,
4529,21,Cinnabar Island,1.0,Scientist,Grass,8,0,UltraBall,35,1,0,Defensive,22,1,291254,0,
4530,66,Viridian City,0.0,Casino Worker,Dragon,51,0,DarkBall,27,0,0,Unpredictable,14,0,70929,1,
4531,14,Lavender Town,1.0,Scientist,Dark,29,0,UltraBall,61,1,0,Defensive,5,0,96762,1,
4532,65,Saffron City,2.0,Police Officer,Bug,92,0,UltraBall,72,6,0,Aggressive,13,0,56142,1,
4533,27,Pewter City,1.0,Biker,Electric,95,0,LuxuryBall,72,5,0,Unpredictable,22,0,55019,1,
4534,15,Celadon City,1.0,Fisherman,Psychic,24,0,DarkBall,36,1,0,Defensive,1,0,49349,1,
4535,58,Pewter City,1.0,Police Officer,Dragon,48,0,GreatBall,66,5,0,Aggressive,9,0,48294,1,
4536,15,Fuchsia City,1.0,Champion,Fairy,9,0,HealBall,74,5,0,Unpredictable,22,0,18530,1,
4537,45,Cinnabar Island,1.0,Daycare Worker,Fairy,43,0,HealBall,51,2,0,Defensive,7,0,26075,1,
4538,33,Celadon City,0.0,Gym Leader Assistant,Bug,69,0,GreatBall,48,0,0,Defensive,3,0,86658,1,
4539,47,Vermilion City,0.0,Gym Leader Assistant,Normal,87,0,MasterBall,70,3,0,Unpredictable,7,0,9093,1,
4540,37,Pallet Town,1.0,Elite Trainer,Ghost,64,0,GreatBall,23,3,0,Defensive,15,0,77962,1,
4541,34,Lavender Town,1.0,Elite Trainer,Fairy,46,0,MasterBall,45,4,0,Defensive,9,0,37937,1,
4542,51,Cerulean City,1.0,Police Officer,Bug,25,0,HealBall,33,2,0,Unpredictable,22,0,52228,1,
4543,30,Cerulean City,0.0,Biker,Fairy,66,0,DarkBall,82,3,0,Aggressive,8,0,32342,1,
4544,35,Vermilion City,1.0,Underground Battler,Poison,72,0,MasterBall,20,5,0,Aggressive,2,0,21204,1,
4545,41,Viridian City,1.0,Fisherman,Flying,73,0,LuxuryBall,29,0,0,Aggressive,10,0,92163,1,
4546,55,Cerulean City,0.0,Elite Trainer,Water,37,0,MasterBall,74,3,0,Unpredictable,6,0,82083,1,
4547,21,Pewter City,1.0,Breeder,Fighting,17,0,DarkBall,44,3,0,Defensive,11,0,98866,1,
4548,25,Vermilion City,2.0,Black Market Dealer,Dark,53,0,HealBall,56,3,0,Unpredictable,15,0,12799,1,
4549,14,Lavender Town,0.0,Black Market Dealer,Rock,24,0,PokéBall,76,4,0,Unpredictable,1,0,48019,1,
4550,38,Celadon City,1.0,Nurse,Dark,29,0,PokéBall,45,1,0,Aggressive,25,0,5262,1,
4551,17,Saffron City,1.0,PokéMart Seller,Fighting,67,0,PokéBall,65,0,0,Defensive,6,0,17636,1,
4552,21,Vermilion City,1.0,Nurse,Dark,76,0,PokéBall,79,2,0,Unpredictable,11,0,176331,0,
4553,57,Pewter City,1.0,Casino Worker,Flying,35,0,TimerBall,78,0,0,Aggressive,13,0,59566,1,
4554,26,Celadon City,1.0,Breeder,Ground,62,0,UltraBall,71,1,0,Unpredictable,5,0,99388,1,
4555,20,Cerulean City,2.0,Researcher,Poison,7,0,MasterBall,43,0,0,Defensive,17,0,28215,1,
4556,43,Pallet Town,2.0,Casino Worker,Fire,46,0,DuskBall,49,1,0,Unpredictable,6,1,342021,1,
4557,58,Saffron City,0.0,Black Market Dealer,Dragon,65,0,TimerBall,72,4,0,Aggressive,19,0,93507,1,
4558,67,Lavender Town,0.0,Black Market Dealer,Ground,11,0,LuxuryBall,44,0,0,Aggressive,10,0,4997,1,
4559,68,Vermilion City,1.0,Scientist,Poison,22,0,UltraBall,77,5,0,Aggressive,10,0,75848,1,
4560,10,Cerulean City,0.0,Biker,Fighting,70,0,TimerBall,42,4,0,Unpredictable,10,0,127,1,
4561,35,Cerulean City,0.0,Breeder,Dragon,90,1,NetBall,73,2,0,Aggressive,22,0,243428,1,
4562,14,Cinnabar Island,2.0,Nurse,Grass,62,0,MasterBall,76,4,0,Aggressive,13,0,93058,1,
4563,14,Cerulean City,0.0,Gym Leader Assistant,Fire,6,0,GreatBall,63,6,0,Aggressive,22,0,18137,1,
4564,28,Fuchsia City,1.0,PokéMart Seller,Dragon,22,0,UltraBall,50,4,0,Aggressive,17,0,89654,1,
4565,62,Pallet Town,0.0,Biker,Water,32,1,DuskBall,85,5,0,Aggressive,24,0,308280,1,
4566,33,Fuchsia City,1.0,Researcher,Fairy,60,0,DarkBall,59,0,0,Unpredictable,5,0,49338,1,
4567,11,Celadon City,1.0,PokéMart Seller,Ground,81,0,LuxuryBall,26,4,0,Aggressive,12,0,44043,1,
4568,35,Pallet Town,0.0,Fisherman,Poison,44,0,NetBall,62,1,0,Aggressive,22,0,15957,1,
4569,30,Cerulean City,0.0,Biker,Water,44,0,TimerBall,63,0,0,Defensive,6,0,14581,1,
4570,46,Fuchsia City,1.0,Nurse,Fire,70,0,GreatBall,24,3,0,Unpredictable,8,0,44174,1,
4571,49,Pallet Town,0.0,Researcher,Rock,48,1,MasterBall,76,1,0,Defensive,8,0,88132,0,
4572,37,Cinnabar Island,2.0,Champion,Poison,69,1,HealBall,87,3,0,Unpredictable,21,0,203304,0,
4573,32,Lavender Town,1.0,Elite Trainer,Rock,13,0,DarkBall,27,3,0,Defensive,9,0,40344,1,
4574,60,Cinnabar Island,1.0,Champion,Fairy,63,0,NetBall,78,0,0,Aggressive,16,0,41700,1,
4575,18,Fuchsia City,2.0,Champion,Ghost,9,0,DarkBall,50,5,0,Defensive,15,0,90756,1,
4576,47,Cinnabar Island,1.0,Police Officer,Fairy,28,0,TimerBall,68,5,0,Aggressive,18,0,78540,1,
4577,39,Vermilion City,1.0,PokéMart Seller,Bug,10,0,DuskBall,28,4,0,Unpredictable,21,0,39661,1,
4578,68,Lavender Town,2.0,Gym Leader Assistant,Poison,71,1,GreatBall,32,1,0,Unpredictable,16,0,35084,0,
4579,46,Vermilion City,1.0,Underground Battler,Ghost,48,0,PokéBall,37,5,0,Aggressive,21,0,362448,0,
4580,63,Cinnabar Island,0.0,Gym Leader Assistant,Fairy,5,0,UltraBall,55,4,0,Defensive,8,0,30161,1,
4581,65,Viridian City,0.0,Breeder,Fire,41,0,HealBall,37,1,0,Defensive,20,0,30072,1,
4582,13,Viridian City,1.0,Champion,Ice,7,0,GreatBall,50,3,0,Unpredictable,23,0,30234,1,
4583,21,Pallet Town,1.0,Breeder,Flying,61,0,DuskBall,58,3,0,Aggressive,19,0,95170,1,
4584,22,Saffron City,0.0,Rocket Grunt,Water,19,0,TimerBall,26,3,0,Aggressive,18,0,32141,1,
4585,64,Cerulean City,0.0,PokéMart Seller,Grass,43,1,PokéBall,40,2,0,Defensive,30,0,46642,0,
4586,61,Pallet Town,0.0,Scientist,Ice,44,0,DuskBall,72,0,0,Unpredictable,14,0,14890,1,
4587,66,Vermilion City,1.0,Champion,Bug,22,0,TimerBall,73,1,0,Unpredictable,14,0,3033,1,
4588,28,Pallet Town,0.0,Scientist,Rock,17,0,DuskBall,41,0,0,Aggressive,9,0,57539,1,
4589,51,Saffron City,0.0,Daycare Worker,Ghost,47,0,MasterBall,78,0,0,Unpredictable,23,0,42555,1,
4590,37,Cinnabar Island,1.0,Champion,Poison,81,0,PokéBall,49,1,0,Unpredictable,21,0,32145,1,
4591,37,Pallet Town,1.0,Underground Battler,Dark,51,0,MasterBall,33,4,0,Defensive,3,1,288649,0,
4592,31,Pewter City,2.0,Daycare Worker,Rock,50,0,HealBall,77,6,0,Unpredictable,8,0,35045,1,
4593,61,Cinnabar Island,0.0,Fisherman,Fire,46,0,LuxuryBall,85,3,0,Unpredictable,9,0,54490,1,
4594,65,Lavender Town,0.0,Black Market Dealer,Electric,59,0,DuskBall,84,7,0,Unpredictable,22,0,97617,1,
4595,31,Celadon City,1.0,Gym Leader Assistant,Dark,13,0,MasterBall,47,3,0,Aggressive,12,0,69532,1,
4596,60,Lavender Town,1.0,PokéMart Seller,Ice,22,0,GreatBall,49,1,0,Defensive,13,0,92229,1,
4597,16,Pewter City,1.0,Casino Worker,Fighting,54,0,HealBall,61,0,0,Aggressive,15,0,75049,1,
4598,34,Saffron City,1.0,Underground Battler,Ice,77,1,LuxuryBall,54,2,1,Defensive,9,1,75334,0,
4599,68,Vermilion City,1.0,Daycare Worker,Normal,56,0,PokéBall,70,3,0,Aggressive,2,0,84353,1,
4600,38,Pewter City,2.0,Daycare Worker,Fighting,90,0,LuxuryBall,37,0,0,Unpredictable,24,0,92929,1,
4601,32,Celadon City,0.0,Biker,Grass,26,0,DarkBall,57,2,1,Unpredictable,16,1,305630,0,
4602,15,Vermilion City,1.0,Breeder,Rock,31,0,DuskBall,44,4,0,Aggressive,12,0,55883,1,
4603,53,Fuchsia City,1.0,Casino Worker,Dark,20,0,HealBall,63,2,0,Defensive,1,0,81113,1,
4604,24,Vermilion City,1.0,Breeder,Water,64,0,TimerBall,34,0,0,Defensive,7,0,57434,1,
4605,30,Vermilion City,0.0,Scientist,Steel,68,0,MasterBall,41,5,0,Defensive,25,0,27337,1,
4606,49,Cinnabar Island,0.0,Casino Worker,Psychic,72,0,DarkBall,35,2,0,Defensive,24,0,6932,1,
